https://www.coindesk.com/business/2021/09/05/defi-projects-cover-ruler-are-shutting-down-after-development-team-exits/,"DeFi Projects Cover, Ruler Are Shutting Down After Development Team Exits",2021-09-05 00:00:00,,"Though the announcement by the community manager known as DeFi Ted didn’t say why the development team had left, the protocols have been plagued with issues, particularly the much larger Cover. Last December, the protocol was a victim of a so-called White Hat attack and then, in March, Yearn Finance ended its plans to merge with Cover."
https://www.coindesk.com/events/2021/09/02/cyprus-betting-regulator-to-host-event-discussing-blockchain-and-crypto-trends/,Cyprus Betting Regulator to Look At Blockchain and Crypto Trends,2021-09-02 00:00:00,,"The gambling regulator said in a blog post on Thursday that while the technology presents “unprecedented” opportunities, challenges relating to government regulation and issues of national sovereignty are also present.

The National Betting Authority is exploring whether blockchain technology can support and enhance its supervision of Cyprus’ gambling industry.

A presentation by the University of Nicosia is expected to touch on blockchain and cryptocurrency use in the industry with a panel discussion to follow on the benefits the technology brings to the public and private sectors.

Meanwhile, Christiana Aristidou, a technology lawyer and president of the Technology Committee of the Cyprus Bar Association, is expected to moderate the discussion, which is scheduled to take place next Wednesday.

In 2013, Nicosia became the world’s first accredited university to accept bitcoin from students as a form of payment for tuition and fees."
https://www.coindesk.com/podcasts/markets-daily/crypto-news-roundup-for-aug-31-2021/,"Crypto News Roundup for Aug. 31, 2021",,"Adam B. Levine, Adrian Blust","Markets Daily Crypto Roundup

CoinDesk Markets Week in Review

CoinDesk Indices presents notable data insights from the week, followed by additional analysis from an industry expert."
https://www.coindesk.com/podcasts/markets-daily/crypto-news-roundup-for-aug-20-2021/,"Crypto News Roundup for Aug. 20, 2021",,Adam B. Levine,"Markets Daily Crypto Roundup

CoinDesk Markets Week in Review

CoinDesk Indices presents notable data insights from the week, followed by additional analysis from an industry expert."
https://www.coindesk.com/podcasts/markets-daily/crypto-news-roundup-for-aug-16-2021/,"Crypto News Roundup for Aug. 16, 2021",,Adam B. Levine,"Markets Daily Crypto Roundup

CoinDesk Markets Week in Review

CoinDesk Indices presents notable data insights from the week, followed by additional analysis from an industry expert."
https://www.coindesk.com/podcasts/markets-daily/crypto-news-roundup-for-aug-12-2021/,"Crypto News Roundup for Aug. 12, 2021",,Adam B. Levine,"Markets Daily Crypto Roundup

CoinDesk Markets Week in Review

CoinDesk Indices presents notable data insights from the week, followed by additional analysis from an industry expert."
https://www.coindesk.com/podcasts/markets-daily/crypto-news-roundup-for-aug-11-2021/,"Crypto News Roundup for Aug. 11, 2021",,Adam B. Levine,"Markets Daily Crypto Roundup

CoinDesk Markets Week in Review

CoinDesk Indices presents notable data insights from the week, followed by additional analysis from an industry expert."
https://www.coindesk.com/podcasts/markets-daily/crypto-news-roundup-for-aug-6-2021/,"Crypto News Roundup for Aug. 6, 2021",,Adam B. Levine,"Markets Daily Crypto Roundup

CoinDesk Markets Week in Review

CoinDesk Indices presents notable data insights from the week, followed by additional analysis from an industry expert."
https://www.coindesk.com/markets/2021/03/16/inflation-takes-over-from-covid-as-biggest-market-risk-bank-of-america/,Inflation Takes Over From COVID as Biggest Market Risk: Bank of America,2021-03-16 00:00:00,,"Concerns about rising inflation could boost hedging demand for the store of value assets such as bitcoin and gold, although recently investors have started to wonder whether the Federal Reserve might unwind stimulus as the economy reheats. That might set up the cryptocurrency’s price for a fall because the 12-year-old digital asset is still seen as a risky investment, similar to stocks."
https://www.coindesk.com/markets/2021/03/13/teslas-elon-musk-wants-coinbase-to-become-doge-friendly/,Tesla's Elon Musk Wants Coinbase to Become DOGE-Friendly,2021-03-13 00:00:00,,"At press time, dogecoin was changing hands near $0.059, representing a 6.7% gain on a 24-hour basis. Prices surged over 600% in January alone and have risen by nearly 1,130% so far this year. Bitcoin, meanwhile, is up more than 100% year to date, according to CoinDesk 20 data."
https://www.coindesk.com/video/facebook-vs-australia-which-actually-won-in-the-news-and-power-battle/,Facebook vs. Australia: Which Actually Won in the News and Power Battle?,,,"By signing up, you will receive emails about CoinDesk products and you agree to our terms & conditions and privacy policy."
https://www.coindesk.com/markets/2021/02/16/teslas-bitcoin-buy-may-lead-to-widespread-corporate-adoption-eventually-wedbush/,Tesla's Bitcoin Buy May Lead to Widespread Corporate Adoption - Eventually: Wedbush,2021-02-16 00:00:00,,"However, according to Wedbush, mass corporate adoption may remain elusive in the short-run due to bitcoin's high price volatility. ""Given the still nascent and volatile nature around bitcoin, less than 5% of public companies will likely invest in bitcoin over the next twelve to eighteen months, but that could move ""markedly higher"" as more regulation and acceptance of the cryptocurrency takes hold in the future,"" Wedbush's analysts noted."
https://www.coindesk.com/markets/2021/01/06/veteran-investor-bill-miller-says-bitcoin-is-cashs-rat-poison/,Veteran Investor Bill Miller Says Bitcoin Is Cash's 'Rat Poison',2021-01-06 00:00:00,,"Legendary investor Buffett referred to bitcoin as ""probably rat poison squared"" and as a gambling instrument in 2018. However, several public-listed companies such as MicroStrategy and Square diversified their cash holdings into bitcoin in the second half of 2020, boosting its appeal as a store of value."
https://www.coindesk.com/business/2020/11/20/us-firm-launches-company-sponsored-bitcoin-retirement-plans/,US Firm Launches Company-Sponsored Bitcoin Retirement Plans,2020-11-20 00:00:00,,"""From the moment we were approved by the State of California in June 2018, we've seen incredible inbound demand from individuals eager to invest bitcoin in 401(k)s,"" DAiM said in the announcement, adding that conventional plans' inability to keep up with inflation is a bad deal for savers."
https://www.coindesk.com/tech/2020/07/15/swiss-crypto-bank-seba-to-offer-token-securitization-on-corda-network/,Swiss Crypto Bank SEBA to Offer Token Securitization on Corda Network,2020-07-15 00:00:00,,"In an emailed press release, SEBA said it is the first digital bank to offer clients the ability to issue and invest in blockchain tokens that represent real tradable assets like treasury bonds or foreign exchange contracts on the open-source blockchain platform Corda.

SEBA said in its statement it will create a custodial wallet for customers, issue digital securities and distribute them to investor networks.

Luzius Meisser, founder of Switzerland’s Bitcoin Association, told CoinDesk via email that it was good to see SEBA moving forward with tokenization as it is an application to which distributed ledger technology can add value."
https://www.coindesk.com/markets/2020/07/11/attempted-51-attack-on-bitcoin-gold-was-thwarted-developers-say/,"Attempted 51% Attack on Bitcoin Gold Was Thwarted, Developers Say",2020-07-11 00:00:00,,"Bitcoin gold alerted exchanges and mining pools of the attack on July 2, and posted a notice to the community on July 10 noting that it was time for ""everyone else to upgrade their nodes.""

The team only revealed the attempted network takeover to the public after the unknown attacker, which had been mining blocks since July 1, released 1,300 blocks late Friday night.

Developers had circulated an update that featured a checkpoint at block 640,650 https://explorer.bitcoingold.org/insight/block/00000000635620f22ba8694aea532d51619f8cd060f4e42e85db3cb3a5d1c29c on July 2. That checkpoint prevented the attacker’s chain from taking over the honest chain, they said Friday.

“The majority of honest pool hashpower continues to mine on the honest chain,” website maintainer CryptoDJ said in the post

According to the cryptocurrency's official website , there are only 108 bitcoin gold nodes in the world. Nearly 30% of them are in Germany. Bitcoin Gold communications director Edward Iskra told CoinDesk that these only represent immediately responsive nodes, and not ones that don't allow incoming connections."
https://www.coindesk.com/markets/2020/07/09/tron-arbitration-challenged-in-hostile-work-environment-lawsuit/,Tron Arbitration Challenged in Hostile Work Environment Lawsuit,2020-07-09 00:00:00,,"Richard Hall and Lukasz Juraszek, employees fired from the Tron Foundation last year, filed a writ of mandamus with the First District Court of Appeal in California in San Francisco on June 17 to reverse arbitration in a lawsuit alleging wrongful termination and hostile work practices at BitTorrent, a file-sharing service acquired in 2018 by the Tron Foundation. In March the San Francisco Superior Court approved the Tron Foundation and BitTorrent's request to settle the lawsuit in arbitration instead of in court."
https://www.coindesk.com/markets/2019/11/15/consensys-strategy-chief-steps-down-to-launch-venture-fund/,ConsenSys Strategy Chief Steps Down to Launch Venture Fund,2019-11-15 00:00:00,,"Joining as an advisor to Aligned Capital is Nichol Bradford, the executive behind the Transformative Tech Lab organizing the Friday event in San Francisco. Nicholas Paul Brysiewicz, the director of development at the Long Now Foundation, is also listed as an advisor. The Long Now Foundation is best known as the entity building the 10,000 Year Clock inside a mountain in western Texas. Angel investor Seth Goldstein will be a venture partner, Cassatt said."
https://www.coindesk.com/markets/2019/11/15/german-regulator-orders-karatgold-coin-issuer-to-cease-operations/,German Regulator Orders ‘KaratGold Coin’ Issuer to Cease Operations,2019-11-15 00:00:00,,"Harald Seiz, CEO of Karatbars, further said in the Facebook post that the German finance regulator is mistaken in its order against the firm, basing its actions on a scam website not associated with his firm. He further claimed that the Karatbit Foundation lies outside the regulator’s jurisdiction as German investors were barred from partaking in the ICO."
https://www.coindesk.com/markets/2019/11/15/criminal-case-against-failed-wex-crypto-exchange-points-at-russian-law-enforcement/,Criminal Case Against Failed WEX Crypto Exchange Points at Russian Law Enforcement,2019-11-15 00:00:00,,"According to Bilyuchenko's police statements, in the summer of 2018, right before WEX collapsed, he was in talks with Malofeev, who wanted to obtain the database of the WEX users, presumed to be for a new crypto exchange named Vladex, the BBC says. Malofeev has previously denied links to WEX to the BBC, and would not comment for the latest report saying it was ""based on fabricated materials,"" the broadcaster says."
https://www.coindesk.com/markets/2019/11/15/stablecoin-crisis-could-wreck-global-finance-fed-warns-in-new-report/,"Stablecoin Crisis Could Wreck Global Finance, Fed Warns in New Report",2019-11-15 00:00:00,,"Stablecoins are a form of cryptocurrency that maintain their value by staking themselves to fiat reserves. While the volatility of bitcoin, the most widely-owned cryptocurrency, is a favorite talking point of its detractors, stablecoins are digital currencies backed 1:1 with a fiat asset or basket of currencies, and designed to maintain a steady value."
https://www.coindesk.com/markets/2019/11/15/tether-to-file-motion-to-dismiss-class-action-lawsuit-based-on-nyag-claims/,Tether to File Motion to Dismiss Class Action Lawsuit Based on NYAG Claims,2019-11-15 00:00:00,,The class action lawsuit seeks retribution for damages of more than $1 trillion. It’s based on an allegation made by the New York Attorney General’s office in April that USDT was not backed 1:1 by U.S. dollars and a study published by professors at the University of Texas at Austin alleging that a single account used USDT to drive up half the price of bitcoin’s 2017 surge.
https://www.coindesk.com/markets/2019/11/15/as-bitcoin-cash-hard-forks-unknown-mining-pool-continues-old-chain/,"As Bitcoin Cash Hard Forks, Unknown Mining Pool Continues Old Chain",2019-11-15 00:00:00,,"The hard fork occurred on Friday at 16:49:28 UTC at block number 609,135. Two additional blocks broke into two different chains that have been mined for a total of 4 new blocks, according to BitMEX Research’s Fork Monitor."
https://www.coindesk.com/markets/2019/11/15/chainalysis-says-bitforex-trading-volumes-could-be-fake/,Chainalysis Says BitForex Trading Volumes Could Be Fake,2019-11-15 00:00:00,,"""It's really going to degrade the trading experience,"" he said. ""If you're a new entrant to crypto, and you think you're going to a popular exchange - that actually has faked volume - it's not going to be a very liquid exchange. You're not going to get the best prices, or be able to buy or sell quickly."""
https://www.coindesk.com/markets/2019/11/15/china-is-poised-for-another-crypto-trading-crackdown-as-speculative-fever-returns/,China Is Poised for Another Crypto Trading Crackdown as Speculative Fever Returns,2019-11-15 00:00:00,,"Such content ""contains information that violates related laws and regulation or Weibo's community terms,"" according to the message that pops up when a user tries to mention both terms. It is not clear when the restriction was put into place, and as of Friday, it was still possible to publish the phrase ""crypto trading"" or ""blockchain,"" just not together."
https://www.coindesk.com/markets/2019/11/15/nestle-carrefour-extend-blockchain-tracking-effort-to-baby-milk/,"Nestle, Carrefour Extend Blockchain Tracking Effort to Baby Milk",2019-11-15 00:00:00,,"Specifically, the GUIGOZ Bio 2 and 3 infant milk range will be traced on the blockchain platform as a means to provide consumers with more information on the milks origins and transparency on product checks, Carrefour said in an announcement on Thursday. Customers will be able to scan a QR code on the milk's packaging to access a range of information."
https://www.coindesk.com/markets/2019/11/15/ukrainian-railways-branch-caught-mining-crypto-with-state-power/,Ukrainian Railways Branch Caught Mining Crypto With State Power,2019-11-15 00:00:00,,"“During the inspection of the premises where the so-called farm was located, more than 100 pieces of computer equipment were identified that were generating bitcoins. The aforementioned equipment was connected to the Ukrzaliznytsia power grid. The estimated amount of losses since the beginning of the year is UAH 1 million [$41,332],” Nazaruk said."
https://www.coindesk.com/markets/2019/11/15/brics-nations-ponder-digital-currency-to-ease-trade-reduce-usd-reliance/,"BRICS Nations Ponder Digital Currency to Ease Trade, Reduce USD Reliance",2019-11-15 00:00:00,,"“Most likely, it will be like certain obligations that can be transferred from one legal entity to another to confirm that the recipient will have claim rights, and the contractor will have obligations for a specific amount. It will not be money, we can say that it will be a paperless document flow to facilitate transactions,” he said."
https://www.coindesk.com/markets/2019/11/14/us-authorities-arrest-alleged-sim-swappers-after-crypto-thefts/,US Authorities Arrest Alleged SIM Swappers After Crypto Thefts,2019-11-14 00:00:00,,", the U.S. Department of Justice has charged Eric Meiggs, 21 and Declan Harrington, 20, on counts of conspiracy, wire fraud, computer fraud, abuse and identity theft for allegedly targeting cryptocurrency company executives and other individuals ""who likely had significant amounts of cryptocurrency,"" as well as those ""who had high value or 'OG' (slang for 'Original Gangster') social media account names."""
https://www.coindesk.com/markets/2019/11/14/fake-website-prompts-chinas-central-bank-to-deny-digital-yuan-launch/,Fake Website Prompts China's Central Bank to Deny Digital Yuan Launch,2019-11-14 00:00:00,,"“Anything that is trading in the market under the name of DC/EP or DCEP is not the national digital currency, and any launch time suggested on the Internet is inaccurate,” the central bank said on Wednesday in the statement."
https://www.coindesk.com/markets/2019/11/14/onecoin-founders-brother-faces-90-year-jail-term-after-plea-deal/,OneCoin Founder's Brother Faces 90-Year Jail Term After Plea Deal,2019-11-14 00:00:00,,"Under the terms of the plea, Ignatov will not face further charges as they emerge against OneCoin and its constituents, with the exception of possible tax violations. Still, Ignatov faces up 90 years in prison, the BBC said."
https://www.coindesk.com/markets/2019/11/14/watch-coinmine-adds-interest-payments-to-its-at-home-crypto-miners/,WATCH: Coinmine Adds Interest Payments to Its At-Home Crypto Miners,2019-11-14 00:00:00,,"The device, looking like the love child between a monochromatic cyborg and an Xbox, was made to allow anyone to run a full node without the fuss of downloading an entire blockchain or even having to understand the command line."
https://www.coindesk.com/markets/2019/11/14/coinbase-expands-reach-of-visa-card-in-europe-adds-5-new-cryptos/,"Coinbase Expands Reach of Visa Card in Europe, Adds 5 New Cryptos",2019-11-14 00:00:00,,"“By more than doubling the number of assets our customers can spend on Coinbase Card, as well as introducing the card to 10 new countries, Coinbase continues to help drive crypto’s role as a utility, and not just an investment."""
https://www.coindesk.com/markets/2019/11/14/paypals-axing-of-pornhub-model-payments-may-boost-crypto-conversions/,PayPal's Axing of Pornhub Model Payments May Boost Crypto Conversions,2019-11-14 00:00:00,,"The company said it was ""devastated"" by the move and called on those models with PayPal options selected in their accounts to use one of its other provided methods of paying out. These include direct deposits, checks and the verge cryptocurrency."
https://www.coindesk.com/markets/2019/11/14/samsung-sds-beefs-up-privacy-on-its-business-grade-blockchain/,Samsung SDS Beefs Up Privacy on Its Business-Grade Blockchain,2019-11-14 00:00:00,,"“The performance of QEDIT’s private asset transfer solution has been exemplary during the rigorous series of testing and trials we conducted,"" said Jeanie Hong, Senior Vice President, Leader of Blockchain Center at Samsung SDS, said in a statement. ""The QEDIT team has consistently demonstrated the ability to horizontally scale ZKP cryptography in a blockchain environment.”"
https://www.coindesk.com/markets/2019/11/14/cryptocom-grows-offerings-with-new-exchange-and-fundraising-platform/,Crypto.com Grows Offerings With New Exchange and Fundraising Platform,2019-11-14 00:00:00,,"“In the next bull run, the companies that will surely thrive are those that manage to build an entire ecosystem,” he said. “It's very hard for a company that offers only one type of product to compete with companies with much broader distribution that cover each of the use cases.”"
https://www.coindesk.com/markets/2019/11/14/swiss-six-exchange-lists-tezos-etp-with-staking-rewards/,Swiss SIX Exchange Lists Tezos ETP With Staking Rewards,2019-11-14 00:00:00,,"“Some staking services initially began as being secluded to a specific blockchain,” Amun CEO Hany Rashwan said in the statement. “Via our ETP, [investors can] participate in the associated rewards for contributing to the security and stability of the Tezos blockchain – without the need to ever have to set up a crypto wallet or taking care of a private key.”"
https://www.coindesk.com/markets/2019/11/14/bitcoin-miner-maker-canaan-sets-100-million-target-for-us-ipo/,Bitcoin Miner Maker Canaan Sets $100 Million Target for US IPO,2019-11-14 00:00:00,,"With that offering size, it would also mean Canaan commands a diluted market value of about $1.5 billion with about 2.3 billion outstanding ordinary shares after the offering. Each ADS would represent 15 Class A ordinary shares of Canaan, according to the updated filing."
https://www.coindesk.com/markets/2019/11/13/data-provider-messari-closes-4-million-funding-round/,Data Provider Messari Closes $4 Million Funding Round,2019-11-13 00:00:00,,"The additional funding will help Messari automate on-boarding data and registry participants along with offering new products for subscribers in its self-described effort to sift out ""bad actors"" from the crypto space. Messari's funding round began last May, closing six months later. The ""broader macro challenges in the industry this year"" slowed securing funding quickly, Selkis said."
https://www.coindesk.com/markets/2019/11/13/kik-suffers-setbacks-with-void-for-vagueness-defense-in-sec-case/,Kik Suffers Setbacks With 'Void for Vagueness' Defense in SEC Case,2019-11-13 00:00:00,,"""Defendant's motion for reconsideration is a reargument of matters that were before me when I denied the discovery sought. Defendant does not mention any new matter of fact or law, or any binding precedent that I failed to consider. That is enough to deny the motion. Furthermore, as I originally held, the deliberations within an agency sheds no light on the application of the statute or regulation in issue. If the law is vague, or confusing, or arbitrary, as defendant argues, that can be argued objectively. Proper discovery should be focused on what defendant did, and not why the agency decided to bring the case."""
https://www.coindesk.com/markets/2019/11/13/winklevoss-capital-coinbase-back-18-million-round-for-bitski-crypto-wallet/,"Winklevoss Capital, Coinbase Back $1.8 Million Round for Bitski Crypto Wallet",2019-11-13 00:00:00,,"The wallet’s simple UX does come with a tradeoff on self-custody, Dinch said, though the bet is most users will prefer to have a third party handling key management for them. All user wallets are stored using hardware security modules (HSMs) in ""biometrically-secured"" data centers, Dinch added."
https://www.coindesk.com/markets/2019/11/13/asx-listed-digitalx-seeds-new-fund-with-half-its-bitcoin-holdings/,ASX-Listed DigitalX Seeds New Fund With Half Its Bitcoin Holdings,2019-11-13 00:00:00,,"“DigitalX has held its bitcoin position through the 2017 bull market and 2018 drawdown because of our fundamental long-term belief in the value of the asset. What has become more and more apparent to us as we speak to investors and market participants generally, is that there is a growing interest in accessing bitcoin from people who have traditionally not considered investment in digital assets.”"
https://www.coindesk.com/markets/2019/11/13/telegram-refutes-all-sec-allegations-asks-court-to-dismiss-in-new-filing/,"Telegram Refutes All SEC Allegations, Asks Court to Dismiss in New Filing",2019-11-13 00:00:00,,"Telegram takes issue with this stance in the filing too, saying that the SEC has ""engaged in improper 'regulation by enforcement' in this nascent area of the law, failed to provide clear guidance and fair notice of its views as to what conduct constitutes a violation of the federal securities laws, and has now adopted an ad hoc legal position that is contrary to judicial precedent and the publicly expressed views of its own high-ranking officials."""
https://www.coindesk.com/markets/2019/11/13/hsbc-sgx-to-investigate-if-dlt-offers-efficiency-boost-for-bond-markets/,"HSBC, SGX to Investigate if DLT Offers Efficiency Boost for Bond Markets",2019-11-13 00:00:00,,"HSBC is already deep in the blockchain and DLT space, having launched numerous projects involving the tech and often speaking out in advocacy. Last year the bank warned that ""digital islands"" could inhibit global blockchain-based trade. An exec also called on the U.S. Commodity Futures Trading Commission (CFTC) to make more “positive noise” about DLT to encourage reluctant businesses into using the tech."
https://www.coindesk.com/markets/2019/11/12/bakkt-in-discussions-to-offer-cash-settled-bitcoin-futures-in-singapore/,Bakkt in Discussions to Offer Cash-Settled Bitcoin Futures in Singapore,2019-11-12 00:00:00,,"Learn more about Consensus 2024, CoinDesk's longest-running and most influential event that brings together all sides of crypto, blockchain and Web3 . Head to consensus.coindesk.com to register and buy your pass now ."
https://www.coindesk.com/markets/2019/11/12/despite-denials-tron-founder-confirms-investment-in-poloniex-crypto-exchange/,"Despite Denials, Tron Founder Confirms Investment in Poloniex Crypto Exchange",2019-11-12 00:00:00,,"Founded in 2014, Poloniex was acquired by Circle in early 2018 for $400 million. The exchange, which once commanded more than 50 percent of exchange transactions, has seen steadily dwindling volume in recent times. Before its recent dispersal, Poloniex had little more than 1 percent of the exchange market."
https://www.coindesk.com/markets/2019/11/12/bitgo-says-its-now-processing-20-of-bitcoin-transactions/,BitGo Says It's Now Processing 20% of Bitcoin Transactions,2019-11-12 00:00:00,,"""It is a great assurance to our clients that they are always in control of their own assets no matter the circumstances. BitGo is their trusted partner that is focused on making the market for digital assets bigger, stronger and more secure every day."""
https://www.coindesk.com/markets/2019/11/12/china-central-bank-official-digital-yuan-should-have-controllable-anonymity/,China Central Bank Official: Digital Yuan Should Have 'Controllable Anonymity',2019-11-12 00:00:00,,"China’s digital currency has divided opinion in crypto and blockchain circles. While some observers see useful validation in the world’s most populous nation adopting a bitcoin-adjacent currency system, others worry about authoritarian surveillance and control. The central bank has said it will guarantee cash-like levels of privacy but admits it will retain the ability to track down crypto users if it suspects illegal activity, like money laundering."
https://www.coindesk.com/markets/2019/11/12/tunisias-central-bank-denies-reports-claiming-it-issued-an-e-dinar/,Tunisia's Central Bank Denies Reports Claiming It Issued an E-Dinar,2019-11-12 00:00:00,,"The bank did admit that it is considering a CBDC, as it says it is studying “all existing alternatives.” But there are no immediate plans for an E-Dinar to go live: “The bank is studying the opportunities and risks inherent in these new technologies, particularly in terms of cyber security and financial stability.”"
https://www.coindesk.com/markets/2019/11/12/cme-says-it-will-launch-bitcoin-options-in-january/,CME Says It Will Launch Bitcoin Options in January,2019-11-12 00:00:00,,"""Since the launch of our Bitcoin futures nearly two years ago, clients have expressed a growing interest in options as another way to hedge and trade in these markets. We have worked closely with clients and the industry to establish a robust and increasingly liquid underlying futures market here at CME Group, and we believe Bitcoin options will now offer our customers greater precision and flexibility to manage their risk."""
https://www.coindesk.com/markets/2019/11/12/binance-exchange-is-first-client-for-paxos-new-dollar-gateway/,Binance Exchange Is First Client for Paxos' New Dollar Gateway,2019-11-12 00:00:00,,"“Paxos is a trusted partner that keeps innovating ways to make traditional and digital assets more interoperable. The new Fiat Gateway is the fastest, simplest U.S. dollar on/off ramp for our customers. We look forward to working more closely with Paxos to integrate additional solutions,” said Changpeng ""CZ"" Zhao, Binance's CEO."
https://www.coindesk.com/markets/2019/11/12/chainalysis-kryptos-tool-is-an-inside-look-for-outside-investors/,Chainalysis' 'Kryptos' Tool Is an Inside Look for Outside Investors,2019-11-12 00:00:00,,"“If you are in a financial institution and trying to understand who the major players are what assets are trading where they are registered, how their activity looks on the blockchain, and how to make sure you're managing your risk appropriately, you’ll log into Kryptos and see those top counterparties you’ll be wanting to do business with.”"
https://www.coindesk.com/markets/2019/11/12/huobis-regulator-friendly-blockchain-goes-open-source/,Huobi’s 'Regulator-Friendly' Blockchain Goes Open Source,2019-11-12 00:00:00,,"“If major banks and financial institutions are to fully embrace and adopt permissionless blockchain technology, we need to create a safe and secure environment that makes it easier for them to transition their products and services to the blockchain.”"
https://www.coindesk.com/markets/2019/11/12/with-code-of-conduct-trade-group-adam-seeks-legitimacy-for-crypto/,"With Code of Conduct, Trade Group ADAM Seeks Legitimacy for Crypto",2019-11-12 00:00:00,,"""The digital asset industry has had a rocky first decade. Crypto investors have learned all the hard lessons of a century's worth of financial crime and scandal in the course of ten years,"" said Dan Burstein, the general counsel and chief compliance officer at the Paxos exchange, one of the group's 10 founding members."
